pub_id,date,year,title,authors,pub_url,doi_url,pdf_url,abstract,publications
1259af5a-5819-46d3-ad3a-b28180d680e4,1 May 2011,2011,on chemiluminescent emission from an infiltrated chiral sculptured thin film,siti s. jamaian|tom g. mackay,http://www.research.ed.ac.uk/portal/en/publications/on-chemiluminescent-emission-from-an-infiltrated-chiral-sculptured-thin-film(1259af5a-5819-46d3-ad3a-b28180d680e4).html,http://dx.doi.org/10.1016/j.optcom.2011.01.022,UNKNOWN,unknown,optics communications
f4b856ee-2d1e-4482-9e9b-27a49910718c,1996,1996,generalized fouriermukai transforms,a maciocia,http://www.research.ed.ac.uk/portal/en/publications/generalized-fouriermukai-transforms(f4b856ee-2d1e-4482-9e9b-27a49910718c).html,UNKNOWN,UNKNOWN,unknown,journal fur die reine und angewandte mathematik
1cfd49aa-0a88-474c-93bc-6af4482882f7,8 Jun 1991,1991,microwaveheating of materials with low conductivity,a h pincombe|n f smyth,http://www.research.ed.ac.uk/portal/en/publications/microwaveheating-of-materials-with-low-conductivity(1cfd49aa-0a88-474c-93bc-6af4482882f7).html,UNKNOWN,UNKNOWN,unknown,"proceedings of the royal society a: mathematical, physical and engineering sciences"
dbd82b7a-98e9-44b5-9de3-6401613f186e,Dec 2008,2008,logarithmic current fluctuations in nonequilibrium quantum spin chains,t. antal|p. l. krapivsky|a. rakos,http://www.research.ed.ac.uk/portal/en/publications/logarithmic-current-fluctuations-in-nonequilibrium-quantum-spin-chains(dbd82b7a-98e9-44b5-9de3-6401613f186e).html,http://dx.doi.org/10.1103/PhysRevE.78.061115,http://www.research.ed.ac.uk/portal/files/16195133/Logarithmic_current_fluctuations_in_nonequilibrium_quantum_spin_chains.pdf,unknown,"physical review e - statistical, nonlinear and soft matter physics"
b6227479-8e1d-4c1b-92ee-6efcf604d619,2014,2014,ib hl option sets relations and groups,c. quinn|c. j. sangwin|r. haese|m. haese,http://www.research.ed.ac.uk/portal/en/publications/ib-hl-option-sets-relations-and-groups(b6227479-8e1d-4c1b-92ee-6efcf604d619).html,UNKNOWN,UNKNOWN,unknown,"haese mathematics,haese mathematics"
311bdf89-81a5-4237-b0e3-70972a499835,1998,1998,a variational formulation for barotropic quasigeostrophic flows,o bokhove|j vanneste|t warn,http://www.research.ed.ac.uk/portal/en/publications/a-variational-formulation-for-barotropic-quasigeostrophic-flows(311bdf89-81a5-4237-b0e3-70972a499835).html,UNKNOWN,UNKNOWN,unknown,geophysical and astrophysical fluid dynamics
e66ebed5-c5ad-42ba-84b2-c4643d4ee58e,3 Jun 2014,2014,the universal enveloping algebra of the witt algebra is not noetherian,susan sierra|chelsea walton,http://www.research.ed.ac.uk/portal/en/publications/the-universal-enveloping-algebra-of-the-witt-algebra-is-not-noetherian(e66ebed5-c5ad-42ba-84b2-c4643d4ee58e).html,http://dx.doi.org/10.1016/j.aim.2014.05.007,http://www.research.ed.ac.uk/portal/files/30927140/1304.0114v3.pdf,"this work is prompted by the long standing question of whether it is possible for the universal enveloping algebra of an infinite dimensional lie algebra to be noetherian. to address this problem, we answer a 23-year-old question of carolyn dean and lance small; namely, we prove that the universal enveloping algebra of the witt (or centerless virasoro) algebra is not noetherian. to show this, we prove our main result: the universal enveloping algebra of the positive part of the witt algebra is not noetherian. we employ algebro-geometric techniques from the first author's classification of (noncommutative) birationally commutative projective surfaces.",advances in mathematics
77ade0c5-860c-404b-9d75-2d30b126b80f,Apr 1987,1987,mass corrections to periodic solitons,h w braden,http://www.research.ed.ac.uk/portal/en/publications/mass-corrections-to-periodic-solitons(77ade0c5-860c-404b-9d75-2d30b126b80f).html,UNKNOWN,UNKNOWN,unknown,journal of mathematical physics
a16ca241-545e-46fe-870d-d5545047a1e7,7 May 2013,2013,robust and efficient configurational molecular sampling via langevin dynamics,b. leimkuhler|c. matthews,http://www.research.ed.ac.uk/portal/en/publications/robust-and-efficient-configurational-molecular-sampling-via-langevin-dynamics(a16ca241-545e-46fe-870d-d5545047a1e7).html,http://dx.doi.org/10.1063/1.4802990,http://www.research.ed.ac.uk/portal/files/11336040/Robust_and_efficient_configurational_molecular_sampling_via_Langevin_Dynamics.pdf,"a wide variety of numerical methods are evaluated and compared for solving the stochastic differential equations encountered in molecular dynamics. the methods are based on the application of deterministic impulses, drifts, and brownian motions in some combination. the baker-campbell-hausdorff expansion is used to study sampling accuracy following recent work by the authors, which allows determination of the stepsize-dependent bias in configurational averaging. for harmonic oscillators, configurational averaging is exact for certain schemes, which may result in improved performance in the modelling of biomolecules where bond stretches play a prominent role. for general systems, an optimal method can be identified that has very low bias compared to alternatives. in simulations of the alanine dipeptide reported here (both solvated and unsolvated), higher accuracy is obtained without loss of computational efficiency, while allowing large timestep, and with no impairment of the conformational exploration rate (the effective diffusion rate observed in simulation). the optimal scheme is a uniformly better performing algorithm for molecular sampling, with overall efficiency improvements of 25 or more in practical timestep size achievable in vacuum, and with reductions in the error of configurational averages of a factor of ten or more attainable in solvated simulations at large timestep. © 2013 aip publishing llc.",journal of chemical physics
3a922b6e-f212-4c5d-8317-ed01609c6aeb,2009,2009,interpreting expert opinions  history of,colin aitken,http://www.research.ed.ac.uk/portal/en/publications/interpreting-expert-opinions--history-of(3a922b6e-f212-4c5d-8317-ed01609c6aeb).html,UNKNOWN,UNKNOWN,unknown,"wiley encyclopaedia of forensic science, john wiley & sons, inc."
f2f18629-f152-4cf4-b1f3-ba766e598950,1 Sep 2012,2012,quantifying uncertainty for predictions with model error in nongaussian systems with intermittency,m. branicki|a.j. majda,http://www.research.ed.ac.uk/portal/en/publications/quantifying-uncertainty-for-predictions-with-model-error-in-nongaussian-systems-with-intermittency(f2f18629-f152-4cf4-b1f3-ba766e598950).html,http://dx.doi.org/10.1088/0951-7715/25/9/2543,http://www.research.ed.ac.uk/portal/files/18236830/Quantifying_uncertainty_for_predictions_with_model_error_in_non_Gaussian_systems_with_intermittency.pdf,"this paper discusses a range of important mathematical issues arising in applications of a newly emerging stochastic-statistical framework for quantifying and mitigating uncertainties associated with prediction of partially observed and imperfectly modelled complex turbulent dynamical systems. the need for such a framework is particularly severe in climate science where the true climate system is vastly more complicated than any conceivable model; however, applications in other areas, such as neural networks and materials science, are just as important. the mathematical tools employed here rely on empirical information theory and fluctuation-dissipation theorems (fdts) and it is shown that they seamlessly combine into a concise systematic framework for measuring and optimizing consistency and sensitivity of imperfect models. here, we utilize a simple statistically exactly solvable perfect system with intermittent hidden instabilities and with time-periodic features to address a number of important issues encountered in prediction of much more complex dynamical systems. these problems include the role and mitigation of model error due to coarse-graining, moment closure approximations, and the memory of initial conditions in producing short, medium and long-range predictions. importantly, based on a suite of increasingly complex imperfect models of the perfect test system, we show that the predictive skill of the imperfect models and their sensitivity to external perturbations is improved by ensuring their consistency on the statistical attractor (i.e. the climate) with the perfect system. furthermore, the discussed link between climate fidelity and sensitivity via the fdt opens up an enticing prospect of developing techniques for improving imperfect model sensitivity based on specific tests carried out in the training phase of the unperturbed statistical equilibrium/climate. © 2012 iop publishing ltd & london mathematical society.",nonlinearity
d831e650-979b-4334-80ad-f59955f1db58,29 Oct 2010,2010,kleins curve,h. w. braden|t. p. northover,http://www.research.ed.ac.uk/portal/en/publications/kleins-curve(d831e650-979b-4334-80ad-f59955f1db58).html,http://dx.doi.org/10.1088/1751-8113/43/43/434009,http://www.research.ed.ac.uk/portal/files/17113388/Klein_s_curve.pdf,unknown,journal of physics a: mathematical and theoretical
61f95960-5bf5-41a3-8a10-470e7a31830f,15 Aug 2012,2012,semiregularity as a consequence of goodwillies theorem,j. p. pridham,http://www.research.ed.ac.uk/portal/en/publications/semiregularity-as-a-consequence-of-goodwillies-theorem(61f95960-5bf5-41a3-8a10-470e7a31830f).html,UNKNOWN,UNKNOWN,"we realise buchweitz and flenner's semiregularity map (and hence a fortiori bloch's semiregularity map) for a smooth variety x as the tangent of generalised abel-jacobi map on the derived moduli stack of perfect complexes on x. the target of this map is an analogue of deligne cohomology defined in terms of cyclic homology, and goodwillie's theorem on nilpotent ideals ensures that it has the desired tangent space (a truncated de rham complex). immediate consequences are the semiregularity conjectures: that the semiregularity maps annihilate all obstructions, and that if x is deformed, semiregularity measures the failure of the chern character to remain a hodge class. this gives rise to reduced obstruction theories of the type featuring in the study of reduced gromov-witten and donaldson-thomas pandharipande-thomas invariants.",arxiv
87f25890-ed75-45df-ba42-410377985232,1 Feb 2017,2017,on polynomial congruences,james wright,http://www.research.ed.ac.uk/portal/en/publications/on-polynomial-congruences(87f25890-ed75-45df-ba42-410377985232).html,UNKNOWN,http://www.research.ed.ac.uk/portal/files/30881352/LS_revised_II.pdf,"on the one hand, we extend an estimate of loxton and smith
on the number of solutions to a polynomial congruence in one unknown.
more precisely, our work extends a result of chalk who gave a precise
description of the solutions to polynomial congruences f = 0 mod p^s for large
s > c(f). on the other hand, we extend work of stewart who gave a
precise description of the above congruences for all s \ge 1 in the case where
the discriminant of f does not vanish. we treat the general case where the
discriminant may or may not vanish.",UNKNOWN
923a69d5-ca14-4a62-bcc9-df25d5acb472,31 Jan 2017,2017,higher dimensional generalisations of the syk model,micha berkooz|prithvi narayan|moshe rozali|joan simon soler,http://www.research.ed.ac.uk/portal/en/publications/higher-dimensional-generalisations-of-the-syk-model(923a69d5-ca14-4a62-bcc9-df25d5acb472).html,http://dx.doi.org/10.1007/JHEP01(2017)138,http://www.research.ed.ac.uk/portal/files/30372786/Higher_Dimensional_Generalizations_of_the_SYK_Model.pdf,"we discuss a 1+1 dimensional generalization of the sachdev-ye-kitaev model. the model contains n majorana fermions at each lattice site with a nearest-neighbour hopping term. the syk random interaction is restricted to low momentum fermions of definite chirality within each lattice site. this gives rise to an ordinary 1+1 field theory above some energy scale and a low energy syk-like behavior. we exhibit a class of low-pass filters which give rise to a rich variety of hyperscaling behaviour in the ir. we also discuss another set of generalizations which describes probing an syk system with an external fermion, together with the new scaling behavior they exhibit in the ir.",journal of high energy physics
4f71c96e-db27-4fbe-bca7-03af47f14b49,16 Dec 2011,2011,algebras in which every subalgebra is noetherian,d. rogalski|s. j. sierra|j. t. stafford,http://www.research.ed.ac.uk/portal/en/publications/algebras-in-which-every-subalgebra-is-noetherian(4f71c96e-db27-4fbe-bca7-03af47f14b49).html,http://dx.doi.org/10.1090/S0002-9939-2014-12052-1 ,http://www.research.ed.ac.uk/portal/files/16724101/Algebras_in_which_every_subalgebra_is_noetherian.pdf,"we show that the twisted homogeneous coordinate rings of elliptic curves by infinite order automorphisms have the curious property that every subalgebra is both finitely generated and noetherian. as a consequence, we show that a localisation of a generic skylanin algebra has the same property.",proceedings of the american mathematical society
30a3b569-42ed-46bd-a664-674e09f3ebbf,2012,2012,multilevel monte carlo methods for highly heterogeneous media,aretha l. teckentrup,http://www.research.ed.ac.uk/portal/en/publications/multilevel-monte-carlo-methods-for-highly-heterogeneous-media(30a3b569-42ed-46bd-a664-674e09f3ebbf).html,http://dx.doi.org/10.1109/WSC.2012.6465298,UNKNOWN,unknown,proceedings - winter simulation conference
2978dba2-f450-479b-bf35-0a516f954bdb,2002,2002,tracking with prescribed transient behaviour,achim ilchmann|e. p. ryan|c. j. sangwin,http://www.research.ed.ac.uk/portal/en/publications/tracking-with-prescribed-transient-behaviour(2978dba2-f450-479b-bf35-0a516f954bdb).html,http://dx.doi.org/10.1051/cocv:2002064,UNKNOWN,unknown,"esaim - control, optimisation and calculus of variations"
cd74fbcc-172d-4856-821b-8987e4f7adaf,Jan 2004,2004,inertiagravity wave generation by balanced motion revisiting the lorenzkrishnamurthy model,j vanneste,http://www.research.ed.ac.uk/portal/en/publications/inertiagravity-wave-generation-by-balanced-motion-revisiting-the-lorenzkrishnamurthy-model(cd74fbcc-172d-4856-821b-8987e4f7adaf).html,UNKNOWN,UNKNOWN,unknown,journal of the atmospheric sciences
4248975d-535a-4f60-90f0-890eb45bf0e5,21 Dec 2011,2011,symmetric mtheory backgrounds,josé figueroa-o'farrill,http://www.research.ed.ac.uk/portal/en/publications/symmetric-mtheory-backgrounds(4248975d-535a-4f60-90f0-890eb45bf0e5).html,UNKNOWN,UNKNOWN,"we classify symmetric backgrounds of eleven-dimensional supergravity up to local isometry. in other words, we classify triples (m,g,f), where (m,g) is an eleven-dimensional lorentzian locally symmetric space and f is an invariant 4-form, satisfying the equations of motion of eleven-dimensional supergravity. the possible (m,g) are given either by (not necessarily nondegenerate) cahen-wallach spaces or by products ads_d x m for 1",UNKNOWN
97c01c82-7eff-46fe-9179-04a744b67aa3,8 Sep 2012,2012,vector spherical wavefunctions for orthorhombic dielectricmagnetic material with gyrotropiclike magnetoelectric properties,akhlesh lakhtakia|tom mackay,http://www.research.ed.ac.uk/portal/en/publications/vector-spherical-wavefunctions-for-orthorhombic-dielectricmagnetic-material-with-gyrotropiclike-magnetoelectric-properties(97c01c82-7eff-46fe-9179-04a744b67aa3).html,http://dx.doi.org/10.1007/s12596-012-0084-y,UNKNOWN,vector spherical wavefunctions were derived in closed-form to represent time-harmonic electromagnetic fields in an orthorhombic dielectric-magnetic material with gyrotropic-like magnetoelectric properties. these wavefunctions,journal of optics
abe5144b-5365-47e0-b599-b43f29df2313,2012,2012,the regularity problem for elliptic operators with boundary data in hardysobolev space hs,martin dindos|josef kirsch,http://www.research.ed.ac.uk/portal/en/publications/the-regularity-problem-for-elliptic-operators-with-boundary-data-in-hardysobolev-space-hs(abe5144b-5365-47e0-b599-b43f29df2313).html,http://dx.doi.org/10.4310/MRL.2012.v19.n3.a14,http://www.research.ed.ac.uk/portal/files/17703411/The_regularity_problem_for_elliptic_operators_with_boundary_data_in_Hardy_Sobolev_space_HS.pdf,"let Ω be a lipschitz domain in rn,n≥3, andl=\divta∇ be a second order elliptic operator indivergence form. we will establish that the solvability of thedirichlet regularity problem for boundary data in hardy–sobolevspace \hs is equivalent to the solvability of the dirichletregularity problem for boundary data in h1,p for some1<p<∞. this is a “dual result” to a theorem in \cite{dkp09}, where it has been shown that the solvability of thedirichlet problem with boundary data in bmo is equivalentto the solvability for boundary data in lp(∂Ω) forsome 1<p<∞.",mathematical research letters
db78fe7f-f981-467e-99fd-43178c5ff5b7,2010,2010,analysis of adaptive response to dosing protocols for biofilm control,barbara szomolay|isaac klapper|martin dindos,http://www.research.ed.ac.uk/portal/en/publications/analysis-of-adaptive-response-to-dosing-protocols-for-biofilm-control(db78fe7f-f981-467e-99fd-43178c5ff5b7).html,http://dx.doi.org/10.1137/080739070,http://www.research.ed.ac.uk/portal/files/8297383/Adaptive_Response_Dosing_Protocols_for_Bioflim_Control.pdf,unknown,siam journal on applied mathematics
932f14ce-e9c8-43e0-a083-96696e136fe1,2010,2010,on the theory of optical sensing via infiltration of sculptured thin films,tom g. mackay|akhlesh lakhtakia,http://www.research.ed.ac.uk/portal/en/publications/on-the-theory-of-optical-sensing-via-infiltration-of-sculptured-thin-films(932f14ce-e9c8-43e0-a083-96696e136fe1).html,http://dx.doi.org/10.1117/12.859655,UNKNOWN,unknown,"nanostructured thin films iii,bellingham,spie"
1b89b5ad-9933-4f85-8e24-fd338bb4f5aa,Aug 2002,2002,the penrose transform for compactly supported cohomology,tn bailey|l david,http://www.research.ed.ac.uk/portal/en/publications/the-penrose-transform-for-compactly-supported-cohomology(1b89b5ad-9933-4f85-8e24-fd338bb4f5aa).html,http://dx.doi.org/10.1112/S0024610702003307,UNKNOWN,unknown,journal of the london mathematical society
3bce8b66-976b-40d8-b58f-5a69f66ac5f9,Jan 2009,2009,regularization and preconditioning of kkt systems arising in nonnegative leastsquares problems,stefania bellavia|jacek gondzio|benedetta morini,http://www.research.ed.ac.uk/portal/en/publications/regularization-and-preconditioning-of-kkt-systems-arising-in-nonnegative-leastsquares-problems(3bce8b66-976b-40d8-b58f-5a69f66ac5f9).html,http://dx.doi.org/10.1002/nla.610,http://www.research.ed.ac.uk/portal/files/10364234/Regularization_and_preconditioning_of_KKT_systems_arising_in_nonnegative_least_squares_problems_.pdf,a regularized newton-like method for solving nonnegative least-squares problems is proposed and analysed in this paper. a preconditioner for kkt systems arising in the method is introduced and spectral properties of the preconditioned matrix are analysed. a bound on the condition number of the preconditioned matrix is provided. the bound does not depend on the interior-point scaling matrix. preliminary computational results confirm the effectiveness of the preconditioner and fast convergence of the iterative method established by the analysis performed in this paper.,numerical linear algebra with applications
22e5dde7-e89a-430a-a170-b53ee47b770f,1 Sep 2000,2000,quantification of stratospheric mixing from turbulence microstructure measurements,j r alisse|p h haynes|j vanneste|c sidi,http://www.research.ed.ac.uk/portal/en/publications/quantification-of-stratospheric-mixing-from-turbulence-microstructure-measurements(22e5dde7-e89a-430a-a170-b53ee47b770f).html,UNKNOWN,UNKNOWN,unknown,geophysical research letters
a1f89c54-a0f7-4e34-9041-451ec201ac64,11 Jan 2016,2016,on the algebraic ktheory of higher categories,clark barwick,http://www.research.ed.ac.uk/portal/en/publications/on-the-algebraic-ktheory-of-higher-categories(a1f89c54-a0f7-4e34-9041-451ec201ac64).html,http://dx.doi.org/10.1112/jtopol/jtv042,http://www.research.ed.ac.uk/portal/files/42966226/k1_rev1_002_.pdf,we prove that waldhausen,journal of topology
8be943fc-b801-4050-ae31-fcdfa6c2b733,2009,2009,highperformance parallel support vector machine training,kristian woodsend|jacek gondzio,http://www.research.ed.ac.uk/portal/en/publications/highperformance-parallel-support-vector-machine-training(8be943fc-b801-4050-ae31-fcdfa6c2b733).html,UNKNOWN,UNKNOWN,unknown,"parallel scientific computing and optimization: advances and applications,new york,springer"
f5555d72-5094-4143-b33c-223441f1227a,28 Oct 2013,2013,cosmic evolution from phase transition of threedimensional flat space,arjun bagchi|stephane detournay|daniel grumiller|joan simón,http://www.research.ed.ac.uk/portal/en/publications/cosmic-evolution-from-phase-transition-of-threedimensional-flat-space(f5555d72-5094-4143-b33c-223441f1227a).html,http://dx.doi.org/10.1103/PhysRevLett.111.181301,UNKNOWN,unknown,physical review letters
417f5ce8-ee49-4a42-ab40-10f8be436b24,2011,2011,on finite difference schemes for degenerate stochastic parabolic partial differential equations,i. gyongy,http://www.research.ed.ac.uk/portal/en/publications/on-finite-difference-schemes-for-degenerate-stochastic-parabolic-partial-differential-equations(417f5ce8-ee49-4a42-ab40-10f8be436b24).html,http://dx.doi.org/10.1007/s10958-011-0584-3,http://www.research.ed.ac.uk/portal/files/17973801/On_finite_difference_schemes_for_degenerate_stochastic_parabolic_partial_differential_equations.pdf,"finite difference approximations in the space variable for possibly degenerate stochastic parabolic partial differential equations are investigated. sharp estimates for the rate of convergence are obtained, and sufficient conditions are presented under which the speed of approximations can be accelerated to any given order of convergence by richardson’s method. the main theorems generalize some results of the author with n. v. krylov.",journal of mathematical sciences
523a0cd7-e3cd-4404-bdb2-b9878a2ceffe,Dec 2016,2016,dynamical density functional theory with hydrodynamic interactions in confined geometries,benjamin goddard|andreas nold|serafim kalliadasis,http://www.research.ed.ac.uk/portal/en/publications/dynamical-density-functional-theory-with-hydrodynamic-interactions-in-confined-geometries(523a0cd7-e3cd-4404-bdb2-b9878a2ceffe).html,http://dx.doi.org/10.1063/1.4968565,http://www.research.ed.ac.uk/portal/files/28989651/A16.09.0254_Revised_Manuscript_Accepted.pdf,"we study the dynamics of colloidal fluids in both unconfined geometries and when confined by a hard wall. under minimal assumptions, we derive a dynamical density functional theory (ddft) which includes hydrodynamic interactions (hi; bath-mediated forces). by using an efficient numerical scheme based on pseudospectral methods for integro-differential equations, we demonstrate its excellent agreement with the full underlying langevin equations for systems of hard disks in partial confinement. we further use the derived ddft formalism to elucidate the crucial effects of hi in confined systems.",the journal of chemical physics
ddb250d9-1926-445e-b235-151e6c441730,1998,1998,the penrose transform and real integral geometry,tn bailey,http://www.research.ed.ac.uk/portal/en/publications/the-penrose-transform-and-real-integral-geometry(ddb250d9-1926-445e-b235-151e6c441730).html,UNKNOWN,UNKNOWN,unknown,"geometric universe,new york,oxford university press"
99592556-1130-44aa-8c28-045f16b82ac0,4 Dec 2015,2015,minibatch semistochastic gradient descent in the proximal setting,jakub konečný|jie liu|peter richtarik|martin takáč,http://www.research.ed.ac.uk/portal/en/publications/minibatch-semistochastic-gradient-descent-in-the-proximal-setting(99592556-1130-44aa-8c28-045f16b82ac0).html,http://dx.doi.org/10.1109/JSTSP.2015.2505682,http://www.research.ed.ac.uk/portal/files/23121051/1504.04407v2.pdf,"we propose ms2gd: a method incorporating a mini-batching scheme for improving the theoretical complexity and practical performance of semi-stochastic gradient descent (s2gd). we consider the problem of minimizing a strongly convex function represented as the sum of an average of a large number of smooth convex functions, and a simple nonsmooth convex regularizer. our method first performs a deterministic step (computation of the gradient of the objective function at the starting point), followed by a large number of stochastic steps. the process is repeated a few times with the last iterate becoming the new starting point. the novelty of our method is in introduction of mini-batching into the computation of stochastic steps. in each step, instead of choosing a single function, we sample b functions, compute their gradients, and compute the direction based on this. we analyze the complexity of the method and show that it benefits from two speedup effects. first, we prove that as long as b is below a certain threshold, we can reach any predefined accuracy with less overall work than without mini-batching. second, our mini-batching scheme admits a simple parallel implementation, and hence is suitable for further acceleration by parallelization.",ieee journal of selected topics in signal processing
6acf8356-be18-4459-aa2f-c01b00ce6360,1 Oct 2012,2012,a new approximation of the schur complement in preconditioners for pdeconstrained optimization,j.w. pearson|a.j. wathen,http://www.research.ed.ac.uk/portal/en/publications/a-new-approximation-of-the-schur-complement-in-preconditioners-for-pdeconstrained-optimization(6acf8356-be18-4459-aa2f-c01b00ce6360).html,http://dx.doi.org/10.1002/nla.814,UNKNOWN,"saddle point systems arise widely in optimization problems with constraints. the utility of schur complement approximation is now broadly appreciated in the context of solving such saddle point systems by iteration. in this short manuscript, we present a new schur complement approximation for pde-constrained optimization, an important class of these problems. block diagonal and block triangular preconditioners have previously been designed to be used to solve such problems along with minres and non-standard conjugate gradients, respectively; with appropriate approximation blocks, these can be optimal in the sense that the time required for solution scales linearly with the problem size, however small the mesh size we use. in this paper, we extend this work to designing such preconditioners for which this optimality property holds independently of both the mesh size and the tikhonov regularization parameter β that is used. this also leads to an effective symmetric indefinite preconditioner that exhibits mesh and β independence. we motivate the choice of these preconditioners based on observations about approximating the schur complement obtained from the matrix system, derive eigenvalue bounds that verify the effectiveness of the approximation and present numerical results that show that these new preconditioners work well in practice. © 2011 john wiley & sons, ltd.",numerical linear algebra with applications
76f413a1-7140-4452-bfb7-000670b4676f,28 Jan 2003,2003,functional equations and poincare invariant mechanical systems,j g b byatt-smith|h w braden,http://www.research.ed.ac.uk/portal/en/publications/functional-equations-and-poincare-invariant-mechanical-systems(76f413a1-7140-4452-bfb7-000670b4676f).html,UNKNOWN,UNKNOWN,unknown,siam journal on mathematical analysis
a374623c-6954-473e-a15e-370b2370bd64,26 Mar 2003,2003,canonical quantization of a massive particle on ads,james lucietti,http://www.research.ed.ac.uk/portal/en/publications/canonical-quantization-of-a-massive-particle-on-ads3(a374623c-6954-473e-a15e-370b2370bd64).html,http://dx.doi.org/10.1088/1126-6708/2003/05/017,UNKNOWN,"the classical theory for a massive free particle moving on the group manifold $ads_3 \cong sl(2, \mathbb{r})$ is analysed in detail. in particular a symplectic structure and two different sets of canonical coordinates are explicitly found, corresponding to the cartan and iwasawa decomposition of the group. canonical quantization is performed in two different ways; by imposing the future-directed constraint before and after quantization. it is found that this leads to different quantum theories. the hilbert space of either theory decomposes into the sum of certain irreducible representations of $sl(2,\mathbb{r}) \oplus sl(2,\mathbb{r})$; however, depending on how the constraint is imposed we get different representations. quantization of the mass occurs, although a continuum exists in the unconstrained theory corresponding to particles that can reverse their direction in time. a quantization in terms of the ``chiral'' variables of the theory is also carried out giving the same results. comparisons are made between qft in $ads_3$ and the quantum mechanics derived, and it is found that one of the quantum theories is consistent with the breitenlohner-freedman bound.",journal of high energy physics
c341d5e5-160e-458b-8dbf-35ad0bef0333,15 Jul 2012,2012,a higherorder numerical framework for stochastic simulation of chemical reaction systems,tamás székely|kevin burrage|radek erban|konstantinos c zygalakis,http://www.research.ed.ac.uk/portal/en/publications/a-higherorder-numerical-framework-for-stochastic-simulation-of-chemical-reaction-systems(c341d5e5-160e-458b-8dbf-35ad0bef0333).html,http://dx.doi.org/10.1186/1752-0509-6-85,UNKNOWN,"in this paper, we present a framework for improving the accuracy of fixed-step methods for monte carlo simulation of discrete stochastic chemical kinetics. stochasticity is ubiquitous in many areas of cell biology, for example in gene regulation, biochemical cascades and cell-cell interaction. however most discrete stochastic simulation techniques are slow. we apply richardson extrapolation to the moments of three fixed-step methods, the euler, midpoint and θ-trapezoidal τ-leap methods, to demonstrate the power of stochastic extrapolation. the extrapolation framework can increase the order of convergence of any fixed-step discrete stochastic solver and is very easy to implement; the only condition for its use is knowledge of the appropriate terms of the global error expansion of the solver in terms of its stepsize. in practical terms, a higher-order method with a larger stepsize can achieve the same level of accuracy as a lower-order method with a smaller one, potentially reducing the computational time of the system.",bmc systems biology
313a5ac8-ee89-4375-80f6-8781ca432523,11 Jan 2016,2016,on milstein approximations with varying coefficients the case of superlinear diffusion coefficients,chaman kumar|sotirios sabanis,http://www.research.ed.ac.uk/portal/en/publications/on-milstein-approximations-with-varying-coefficients-the-case-of-superlinear-diffusion-coefficients(313a5ac8-ee89-4375-80f6-8781ca432523).html,UNKNOWN,UNKNOWN,"a new class of explicit milstein schemes, which approximate stochastic differential equations (sdes) with superlinearly growing drift and diffusion coefficients, is proposed in this article. it is shown, under very mild conditions, that these explicit schemes converge in $\mathcal l^p$ to the solution of the corresponding sdes with optimal rate.",arxiv
7ad8ba7e-01d6-4e7e-80c0-e3b8d3dfb527,10 Dec 2003,2003,homogeneous planewave spacetimes and their stability,sigbjorn hervik|hari k. kunduri|james lucietti,http://www.research.ed.ac.uk/portal/en/publications/homogeneous-planewave-spacetimes-and-their-stability(7ad8ba7e-01d6-4e7e-80c0-e3b8d3dfb527).html,http://dx.doi.org/10.1088/0264-9381/21/2/018,UNKNOWN,"we consider the stability of spatially homogeneous plane-wave spacetimes. we carry out a full analysis for plane-wave spacetimes in (4+1) dimensions, and find there are two cases to consider; what we call non-exceptional and exceptional. in the non-exceptional case the plane waves are stable to (spatially homogeneous) vacuum perturbations as well as a restricted set of matter perturbations. in the exceptional case we always find an instability. also we consider the milne universe in arbitrary dimensions and find it is also stable provided the strong energy condition is satisfied. this implies that there exists an open set of stable plane-wave solutions in arbitrary dimensions.",class.quant.grav.
594b1f65-5d39-49e2-a5d9-ded3a3cbcf1f,5 Feb 2016,2016,didactic terminology operated by russian future and practicing teachers comparative analysis,elena koshkina|nina bordovskaia|natalia bochkina,http://www.research.ed.ac.uk/portal/en/publications/didactic-terminology-operated-by-russian-future-and-practicing-teachers-comparative-analysis(594b1f65-5d39-49e2-a5d9-ded3a3cbcf1f).html,http://dx.doi.org/10.1016/j.sbspro.2016.02.021,UNKNOWN,"this article contains results of studies and comparisons of conceptual competence in didactics demonstrated by 115 students – future and currently practicing teachers. the article gives an insight into conceptual competence in didactics in terms of strength of mastering the didactic knowledge, structuring this knowledge when solving didactic problems and the ability to freely operate didactic concepts when stating new problems associated with learning process organization and assessment of its results. the article describes the study procedure based on analysis of definitions of didactic concepts (a total of 3487 definitions were processed), 353 concept maps, as well as statements of problems in the educational field (a total of 400 statements were analyzed). the level of conceptual competence in didactics possessed by russian students and teachers with different educational specialization (primary school, humanitarian sciences, natural sciences, supplementary education) is identified and assessed based on the developed assessment criteria, and the nature of relationship between the level of demonstration of such competence and sources and means of renewing and acquiring didactic information when encountering difficulties.",procedia - social and behavioral sciences
