"8e5429ba-7c0e-4e48-afba-01e0fa931b90","eleni zarogianni|amos j storkey|eve c johnstone|david g c owens|stephen m lawrie","zarogianni, e.|storkey, a. j.|johnstone, e. c.|owens, d. g. c.|lawrie, s. m."
"11fef3bf-f41a-403c-b71d-c38994301298","david c sterratt|martine r groen|rhiannon m meredith|arjen van ooyen","sterratt, d. c.|groen, m. r.|meredith, r. m. |ooyen, a."
"7b7fd8b3-752a-4e72-8a2c-bf24a0b50c97","a. d'souza|s. vijayakumar|s. schaal","souza, a.|vijayakumar, s.|schaal, s."
"12c17115-fc0f-4420-bb68-e098340a8031","seth g.n. grant|michael c. marshall|keri-lee page|mark a. cumiskey|j. douglas armstrong","grant, s. g. n.|marshall, m. c.|page, k|cumiskey, m. a. |armstrong, j. d."
"6a9239fe-01a0-43c4-a1f9-151732eeefb5","trevor fountain|mirella lapata","fountain, t. |lapata, m."
"9e09b144-2826-4236-8dbe-ef752aab0548","julian bradfield|colin stirling","bradfield, j.|stirling, c."
"c5382c71-0978-482c-aa26-d5c04e9d14b8","stephen gilmore|leïla kloul|davide piazza","gilmore, s.|kloul, l. |piazza, d."
"c7cf97f0-e5b1-4137-a52e-b6512ec264a9","stefano v. albrecht|s. ramamoorthy","albrecht, s. v.|ramamoorthy, s."
"512c1c77-5ecc-4209-bb53-03d27a859fc2","alex davies|matthieu louis|barbara webb","davies, a.|louis, m. |webb, b."
"043a0b49-caa4-4354-9e86-3416f57a4fd8","chad damro|juliet kaarbo|jon oberlander","damro, c.|kaarbo, j.|oberlander, j."
"a7223fae-70a6-4a25-afcd-bf4a6afb66c5","vincent danos|laurent regnier","danos, v.|regnier, l."
"82c777d8-d222-42e9-a0ec-25866ef151fa","qiong hu|yannis stylianou|ranniery maia|korin richmond|junichi yamagishi","hu, q.|stylianou, y.|maia, r.|richmond, k.|yamagishi, j."
"1180ad1b-95b2-4aaa-9b3a-5436a760762a","qiong hu|yannis stylianou|ranniery maia|korin richmond|junichi yamagishi|javier latorre","hu, q.|stylianou, y.|maia, r.|richmond, k.|yamagishi, j.|latorre, j."
"10cda135-abae-4d1e-94f7-21a9d07bbf95","christos christodoulopoulos|sharon goldwater|mark steedman","christodoulopoulos, c.|goldwater, s.|steedman, m."
"c6cf6995-6525-4690-a8eb-e23a847ac177","panos stratis|ajitha rajan","stratis, p. |rajan, a."
"ec8fd94d-aea9-4320-86f1-2250352f698c","robert logie|cristina alexandru|elaine niven|stephen rhodes|jason rutter|maria wolters|victor mayer-schönberger","logie, r.|alexandru, c.|niven, e.|rhodes, s.|rutter, j.|wolters, m.|nberger, v."
"8eebe3a2-d069-41f0-a175-5b7abafa77e0","p. wadler","wadler, p."
"68590a12-f13d-4b85-82d7-9313ef0cb8ab","mark steedman","steedman, m."
"b3a43370-ff22-4aae-8ee0-c62c8e30e737","rico sennrich","sennrich, r."
"3c2160ff-0fd6-4b16-acc0-1744a3fa4e4e","dagmara panas|alessandro maccione|luca berdondini|matthias hennig","panas, d.|maccione, a.|berdondini, l. |hennig, m."
"94530c1d-fa52-41a8-a011-382905ba7af8","alan bundy|mike uschold","bundy, a.|uschold, m."
"1d9d5d90-edf3-4bdd-8b3a-5a2f7bb155f2","e. joetzjer|c. delire|h. douville|p. ciais|b. decharme|r. fisher|b. christoffersen|j. c. calvet|a. c. l. da costa|l. v. ferreira|p. meir","joetzjer, e.|delire, c.|douville, h.|ciais, p.|decharme, b.|fisher, r.|christoffersen, b.|calvet, j. c.|costa, a. c. l.|ferreira, l. v. |meir, p."
"b1bdaf70-562f-484c-82fe-21783fb4c8d8","alastair c. murray|richard v. bennett|björn franke|nigel topham","murray, a. c.|bennett, r. v.|franke, b.|topham, n."
"4ef86761-b30e-4490-aab9-7a8fa4c166bf","matthew w. crocker|frank keller","crocker, m. w. |keller, f."
"4a6e87de-4271-4feb-97bb-b641d1458b6d","robert j. collins|ross j. donaldson|vedran dunjko|petros wallden|patrick j. clarke|erika andersson|john jeffers|gerald s. buller","collins, r. j.|donaldson, r. j.|dunjko, v.|wallden, p.|clarke, p. j.|andersson, e.|jeffers, j. |buller, g. s."
"7b40236d-4f92-4ec3-92a9-c285ebf7af35","andrea calì|georg gottlob|michael kifer|thomas lukasiewicz|andreas pieris","gottlob, g.|kifer, m.|lukasiewicz, t. |pieris, a."
"4c652012-2209-4eb8-be55-66b47525d5a7","ahmed ali|walid magdy|peter bell|steve renals","ali, a.|magdy, w.|bell, p.|renals, s."
"7709336a-9c54-43f0-945e-23f855e2d5bb","jens-oliver muthmann|hayder amin|evelyne sernagor|alessandro maccione|dagmara panas|luca berdondini|upinder s. bhalla|matthias hennig","muthmann, j|amin, h.|sernagor, e.|maccione, a.|panas, d.|berdondini, l.|bhalla, u. s. |hennig, m."
"47a00cd5-c771-4fb3-89d9-996ad20aa92a","jane hillston|joanna tomasik","hillston, j.|tomasik, j."
"0b42d421-3462-4681-9a13-c4e1d1f8fafa","alistair knott|mick o'donnell|jon oberlander|chris mellish","knott, a.|donnell, m.|oberlander, j.|mellish, c."
"9224614c-d3db-4360-b9fe-f4a280742108","desmond elliott|stella frank|khalil sima'an|lucia specia","elliott, d.|frank, s.|an, k. |specia, l."
"4b354ac7-2a02-407c-8f3a-5cca1dafdd23","rico sennrich|martin volk","sennrich, r.|volk, m."
"c1cb6d37-2e62-4780-bdfa-20e51dd9ab19","alexander macmillan|mahesh marina|jhair tocancipa triana","macmillan, a.|marina, m.|triana, j. t."
"c7468934-dfd9-4795-bb97-b5ed5a5722d4","yi li|timothy m. hospedales|yi-zhe song|shaogang gong","li, y.|hospedales, t. m.|song, y|gong, s."
"6e4d1e45-58fb-4bc0-92ff-818fa63d2a08","zhenyu wen|j. cala|p. watson","wen, z.|cala, j. |watson, p."
"d7b204d9-295f-4515-b831-02e91e1c7a52","mark j. steedman","steedman, m. j."
"d4b8a196-8272-43c4-a031-bc693fe3b728","alan bundy","bundy, a.  "
"274ed4b9-1fb0-4743-b852-27bb53f7ef16","evan morgan|hatice gunes|nick bryan-kinns","morgan, e.|gunes, h. |kinns, n."
"fd640777-196e-4071-a0db-ea39cad2dd9b","matthew chalk|iain murray|peggy seriés","chalk, m.|murray, i.|s, p."
"5edca7f0-017a-4526-8780-c3f7795c56ed","joseph corneli|charles jeffrey danoff|charlotte pierce|paola ricaurte|lisa snow macdonald","corneli, j.|danoff, c. j.|pierce, c.|ricaurte, p. |macdonald, l. s."
"b229417a-84ff-4688-993f-1746fc937f7f","jon oberlander|christopher mellish|mick o'donnell|alistair knott","oberlander, j.|mellish, c.|donnell, m. |knott, a."
"1b9f370a-9835-4d7f-9cbc-59ef29014427","claus zinn|johanna moore|markg. core","zinn, c.|moore, j.|core, m."
"1d7cb472-1e93-42c2-955f-7cf01f5b2c21","c. heunen","heunen, c."
