454,"(2701, 694)"
455,"(9011, 694)"
456,"(8745, 9220)"
457,"(8745, 2220)"
458,"(8745, 5045)"
459,"(8745, 3054)"
460,"(8745, 8804)"
461,"(9220, 2220)"
462,"(9220, 5045)"
463,"(9220, 3054)"
464,"(9220, 8804)"
465,"(2220, 5045)"
466,"(2220, 3054)"
467,"(2220, 8804)"
468,"(5045, 3054)"
469,"(5045, 8804)"
470,"(3054, 8804)"
471,"(7106, 2701)"
472,"(7106, 9011)"
473,"(7106, 694)"
474,"(2701, 9011)"
475,"(2701, 694)"
476,"(9011, 694)"
477,"(6895, 7019)"
478,"(6895, 2701)"
479,"(6895, 4732)"
480,"(6895, 3539)"
481,"(7019, 2701)"
482,"(7019, 4732)"
483,"(7019, 3539)"
484,"(2701, 4732)"
485,"(2701, 3539)"
486,"(4732, 3539)"
487,"(6510, 2701)"
488,"(6510, 5486)"
489,"(6510, 9437)"
490,"(2701, 5486)"
491,"(2701, 9437)"
492,"(5486, 9437)"
493,"(6207, 5696)"
494,"(6207, 2701)"
495,"(6207, 1071)"
496,"(6207, 1783)"
497,"(5696, 2701)"
498,"(5696, 1071)"
499,"(5696, 1783)"
500,"(2701, 1071)"
501,"(2701, 1783)"
502,"(1071, 1783)"
503,"(175, 5794)"
504,"(175, 8499)"
505,"(175, 2949)"
506,"(175, 2909)"
507,"(175, 7949)"
508,"(175, 3210)"
509,"(175, 7897)"
510,"(5794, 8499)"
511,"(5794, 2949)"
512,"(5794, 2909)"
513,"(5794, 7949)"
514,"(5794, 3210)"
515,"(5794, 7897)"
516,"(8499, 2949)"
517,"(8499, 2909)"
518,"(8499, 7949)"
519,"(8499, 3210)"
520,"(8499, 7897)"
521,"(2949, 2909)"
522,"(2949, 7949)"
523,"(2949, 3210)"
524,"(2949, 7897)"
525,"(2909, 7949)"
526,"(2909, 3210)"
527,"(2909, 7897)"
528,"(7949, 3210)"
529,"(7949, 7897)"
530,"(3210, 7897)"
531,"(2701, 9437)"
532,"(2701, 6510)"
533,"(9437, 6510)"
534,"(3469, 3656)"
535,"(3469, 8269)"
536,"(3656, 8269)"
537,"(1203, 8827)"
538,"(1203, 9985)"
539,"(1203, 9153)"
540,"(1203, 7699)"
541,"(1203, 8253)"
542,"(8827, 9985)"
543,"(8827, 9153)"
544,"(8827, 7699)"
545,"(8827, 8253)"
546,"(9985, 9153)"
547,"(9985, 7699)"
548,"(9985, 8253)"
549,"(9153, 7699)"
550,"(9153, 8253)"
551,"(7699, 8253)"
552,"(9963, 8269)"
553,"(35, 91)"
554,"(35, 2936)"
555,"(91, 2936)"
556,"(8942, 1895)"
557,"(8942, 7139)"
558,"(8942, 1189)"
559,"(8942, 1253)"
560,"(1895, 7139)"
561,"(1895, 1189)"
562,"(1895, 1253)"
563,"(7139, 1189)"
564,"(7139, 1253)"
565,"(1189, 1253)"
566,"(3379, 9744)"
567,"(3379, 1726)"
568,"(3379, 6604)"
569,"(3379, 3085)"
570,"(3379, 6579)"
571,"(3379, 9631)"
572,"(3379, 4608)"
573,"(3379, 8328)"
574,"(3379, 7757)"
575,"(3379, 5693)"
576,"(3379, 1195)"
577,"(3379, 2188)"
578,"(3379, 3770)"
579,"(3379, 1637)"
580,"(3379, 2806)"
581,"(9744, 1726)"
582,"(9744, 6604)"
583,"(9744, 3085)"
584,"(9744, 6579)"
585,"(9744, 9631)"
586,"(9744, 4608)"
587,"(9744, 8328)"
588,"(9744, 7757)"
589,"(9744, 5693)"
590,"(9744, 1195)"
591,"(9744, 2188)"
592,"(9744, 3770)"
593,"(9744, 1637)"
594,"(9744, 2806)"
595,"(1726, 6604)"
596,"(1726, 3085)"
597,"(1726, 6579)"
598,"(1726, 9631)"
599,"(1726, 4608)"
600,"(1726, 8328)"
601,"(1726, 7757)"
602,"(1726, 5693)"
603,"(1726, 1195)"
604,"(1726, 2188)"
605,"(1726, 3770)"
606,"(1726, 1637)"
607,"(1726, 2806)"
608,"(6604, 3085)"
609,"(6604, 6579)"
610,"(6604, 9631)"
611,"(6604, 4608)"
612,"(6604, 8328)"
613,"(6604, 7757)"
614,"(6604, 5693)"
615,"(6604, 1195)"
616,"(6604, 2188)"
617,"(6604, 3770)"
618,"(6604, 1637)"
619,"(6604, 2806)"
620,"(3085, 6579)"
621,"(3085, 9631)"
622,"(3085, 4608)"
623,"(3085, 8328)"
624,"(3085, 7757)"
625,"(3085, 5693)"
626,"(3085, 1195)"
627,"(3085, 2188)"
628,"(3085, 3770)"
629,"(3085, 1637)"
630,"(3085, 2806)"
631,"(6579, 9631)"
632,"(6579, 4608)"
633,"(6579, 8328)"
634,"(6579, 7757)"
635,"(6579, 5693)"
636,"(6579, 1195)"
637,"(6579, 2188)"
638,"(6579, 3770)"
639,"(6579, 1637)"
640,"(6579, 2806)"
641,"(9631, 4608)"
642,"(9631, 8328)"
643,"(9631, 7757)"
644,"(9631, 5693)"
645,"(9631, 1195)"
646,"(9631, 2188)"
647,"(9631, 3770)"
648,"(9631, 1637)"
649,"(9631, 2806)"
650,"(4608, 8328)"
651,"(4608, 7757)"
652,"(4608, 5693)"
653,"(4608, 1195)"
654,"(4608, 2188)"
655,"(4608, 3770)"
656,"(4608, 1637)"
657,"(4608, 2806)"
658,"(8328, 7757)"
659,"(8328, 5693)"
660,"(8328, 1195)"
661,"(8328, 2188)"
662,"(8328, 3770)"
663,"(8328, 1637)"
664,"(8328, 2806)"
665,"(7757, 5693)"
666,"(7757, 1195)"
667,"(7757, 2188)"
668,"(7757, 3770)"
669,"(7757, 1637)"
670,"(7757, 2806)"
671,"(5693, 1195)"
672,"(5693, 2188)"
673,"(5693, 3770)"
674,"(5693, 1637)"
675,"(5693, 2806)"
676,"(1195, 2188)"
677,"(1195, 3770)"
678,"(1195, 1637)"
679,"(1195, 2806)"
680,"(2188, 3770)"
681,"(2188, 1637)"
682,"(2188, 2806)"
683,"(3770, 1637)"
684,"(3770, 2806)"
685,"(1637, 2806)"
686,"(3291, 657)"
687,"(8704, 9631)"
688,"(9631, 2565)"
689,"(9631, 5795)"
690,"(9631, 7156)"
691,"(9631, 1434)"
692,"(9631, 2001)"
693,"(9631, 5417)"
694,"(9631, 98)"
695,"(9631, 7916)"
696,"(9631, 5809)"
697,"(9631, 5844)"
698,"(9631, 1191)"
699,"(9631, 2319)"
700,"(9631, 5444)"
701,"(9631, 19)"
702,"(9631, 217)"
703,"(9631, 221)"
704,"(9631, 9693)"
705,"(9631, 5993)"
706,"(9631, 4288)"
707,"(2565, 5795)"
708,"(2565, 7156)"
709,"(2565, 1434)"
710,"(2565, 2001)"
711,"(2565, 5417)"
712,"(2565, 98)"
713,"(2565, 7916)"
714,"(2565, 5809)"
715,"(2565, 5844)"
716,"(2565, 1191)"
717,"(2565, 2319)"
718,"(2565, 5444)"
719,"(2565, 19)"
720,"(2565, 217)"
721,"(2565, 221)"
722,"(2565, 9693)"
723,"(2565, 5993)"
724,"(2565, 4288)"
725,"(5795, 7156)"
726,"(5795, 1434)"
727,"(5795, 2001)"
728,"(5795, 5417)"
729,"(5795, 98)"
730,"(5795, 7916)"
731,"(5795, 5809)"
732,"(5795, 5844)"
733,"(5795, 1191)"
734,"(5795, 2319)"
735,"(5795, 5444)"
736,"(5795, 19)"
737,"(5795, 217)"
738,"(5795, 221)"
739,"(5795, 9693)"
740,"(5795, 5993)"
741,"(5795, 4288)"
742,"(7156, 1434)"
743,"(7156, 2001)"
744,"(7156, 5417)"
745,"(7156, 98)"
746,"(7156, 7916)"
747,"(7156, 5809)"
748,"(7156, 5844)"
749,"(7156, 1191)"
750,"(7156, 2319)"
751,"(7156, 5444)"
752,"(7156, 19)"
753,"(7156, 217)"
754,"(7156, 221)"
755,"(7156, 9693)"
756,"(7156, 5993)"
757,"(7156, 4288)"
758,"(1434, 2001)"
759,"(1434, 5417)"
760,"(1434, 98)"
761,"(1434, 7916)"
762,"(1434, 5809)"
763,"(1434, 5844)"
764,"(1434, 1191)"
765,"(1434, 2319)"
766,"(1434, 5444)"
767,"(1434, 19)"
768,"(1434, 217)"
769,"(1434, 221)"
770,"(1434, 9693)"
771,"(1434, 5993)"
772,"(1434, 4288)"
773,"(2001, 5417)"
774,"(2001, 98)"
775,"(2001, 7916)"
776,"(2001, 5809)"
777,"(2001, 5844)"
778,"(2001, 1191)"
779,"(2001, 2319)"
780,"(2001, 5444)"
781,"(2001, 19)"
782,"(2001, 217)"
783,"(2001, 221)"
784,"(2001, 9693)"
785,"(2001, 5993)"
786,"(2001, 4288)"
787,"(5417, 98)"
788,"(5417, 7916)"
789,"(5417, 5809)"
790,"(5417, 5844)"
791,"(5417, 1191)"
792,"(5417, 2319)"
793,"(5417, 5444)"
794,"(5417, 19)"
795,"(5417, 217)"
796,"(5417, 221)"
797,"(5417, 9693)"
798,"(5417, 5993)"
799,"(5417, 4288)"
800,"(98, 7916)"
801,"(98, 5809)"
802,"(98, 5844)"
803,"(98, 1191)"
804,"(98, 2319)"
805,"(98, 5444)"
806,"(98, 19)"
807,"(98, 217)"
808,"(98, 221)"
809,"(98, 9693)"
810,"(98, 5993)"
811,"(98, 4288)"
812,"(7916, 5809)"
813,"(7916, 5844)"
814,"(7916, 1191)"
815,"(7916, 2319)"
816,"(7916, 5444)"
817,"(7916, 19)"
818,"(7916, 217)"
819,"(7916, 221)"
820,"(7916, 9693)"
821,"(7916, 5993)"
822,"(7916, 4288)"
823,"(5809, 5844)"
824,"(5809, 1191)"
825,"(5809, 2319)"
826,"(5809, 5444)"
827,"(5809, 19)"
828,"(5809, 217)"
829,"(5809, 221)"
830,"(5809, 9693)"
831,"(5809, 5993)"
832,"(5809, 4288)"
833,"(5844, 1191)"
834,"(5844, 2319)"
835,"(5844, 5444)"
836,"(5844, 19)"
837,"(5844, 217)"
838,"(5844, 221)"
839,"(5844, 9693)"
840,"(5844, 5993)"
841,"(5844, 4288)"
842,"(1191, 2319)"
843,"(1191, 5444)"
844,"(1191, 19)"
845,"(1191, 217)"
846,"(1191, 221)"
847,"(1191, 9693)"
848,"(1191, 5993)"
849,"(1191, 4288)"
850,"(2319, 5444)"
851,"(2319, 19)"
852,"(2319, 217)"
853,"(2319, 221)"
854,"(2319, 9693)"
855,"(2319, 5993)"
856,"(2319, 4288)"
857,"(5444, 19)"
858,"(5444, 217)"
859,"(5444, 221)"
860,"(5444, 9693)"
861,"(5444, 5993)"
862,"(5444, 4288)"
863,"(19, 217)"
864,"(19, 221)"
865,"(19, 9693)"
866,"(19, 5993)"
867,"(19, 4288)"
868,"(217, 221)"
869,"(217, 9693)"
870,"(217, 5993)"
871,"(217, 4288)"
872,"(221, 9693)"
873,"(221, 5993)"
874,"(221, 4288)"
875,"(9693, 5993)"
876,"(9693, 4288)"
877,"(5993, 4288)"
878,"(3919, 6502)"
879,"(3764, 1000)"
880,"(3764, 8865)"
881,"(1000, 8865)"
882,"(8689, 3764)"
883,"(8689, 324)"
884,"(8689, 8865)"
885,"(3764, 324)"
886,"(3764, 8865)"
887,"(324, 8865)"
888,"(7840, 1341)"
889,"(9038, 578)"
890,"(9038, 2645)"
891,"(9038, 1169)"
892,"(9038, 1341)"
893,"(578, 2645)"
894,"(578, 1169)"
895,"(578, 1341)"
896,"(2645, 1169)"
897,"(2645, 1341)"
898,"(1169, 1341)"
899,"(8860, 5584)"
900,"(8860, 1732)"
901,"(5584, 1732)"
902,"(9577, 8865)"
903,"(8221, 1191)"
904,"(972, 1066)"
905,"(972, 6229)"
906,"(972, 5169)"
907,"(972, 7284)"
908,"(972, 1027)"
909,"(972, 1933)"
910,"(972, 1191)"
911,"(972, 6053)"
912,"(972, 10170)"
913,"(972, 7612)"
914,"(972, 8369)"
915,"(972, 8429)"
916,"(972, 669)"
917,"(972, 21)"
918,"(972, 8755)"
919,"(1066, 6229)"
920,"(1066, 5169)"
921,"(1066, 7284)"
922,"(1066, 1027)"
923,"(1066, 1933)"
924,"(1066, 1191)"
925,"(1066, 6053)"
926,"(1066, 10170)"
927,"(1066, 7612)"
928,"(1066, 8369)"
929,"(1066, 8429)"
930,"(1066, 669)"
931,"(1066, 21)"
932,"(1066, 8755)"
933,"(6229, 5169)"
934,"(6229, 7284)"
935,"(6229, 1027)"
936,"(6229, 1933)"
937,"(6229, 1191)"
938,"(6229, 6053)"
939,"(6229, 10170)"
940,"(6229, 7612)"
941,"(6229, 8369)"
942,"(6229, 8429)"
943,"(6229, 669)"
944,"(6229, 21)"
945,"(6229, 8755)"
946,"(5169, 7284)"
947,"(5169, 1027)"
948,"(5169, 1933)"
949,"(5169, 1191)"
950,"(5169, 6053)"
951,"(5169, 10170)"
952,"(5169, 7612)"
953,"(5169, 8369)"
954,"(5169, 8429)"
955,"(5169, 669)"
956,"(5169, 21)"
957,"(5169, 8755)"
958,"(7284, 1027)"
959,"(7284, 1933)"
960,"(7284, 1191)"
961,"(7284, 6053)"
962,"(7284, 10170)"
963,"(7284, 7612)"
964,"(7284, 8369)"
965,"(7284, 8429)"
966,"(7284, 669)"
967,"(7284, 21)"
968,"(7284, 8755)"
969,"(1027, 1933)"
970,"(1027, 1191)"
971,"(1027, 6053)"
972,"(1027, 10170)"
973,"(1027, 7612)"
974,"(1027, 8369)"
975,"(1027, 8429)"
976,"(1027, 669)"
977,"(1027, 21)"
978,"(1027, 8755)"
979,"(1933, 1191)"
980,"(1933, 6053)"
981,"(1933, 10170)"
982,"(1933, 7612)"
983,"(1933, 8369)"
984,"(1933, 8429)"
985,"(1933, 669)"
986,"(1933, 21)"
987,"(1933, 8755)"
988,"(1191, 6053)"
989,"(1191, 10170)"
990,"(1191, 7612)"
991,"(1191, 8369)"
992,"(1191, 8429)"
993,"(1191, 669)"
994,"(1191, 21)"
995,"(1191, 8755)"
996,"(6053, 10170)"
997,"(6053, 7612)"
998,"(6053, 8369)"
999,"(6053, 8429)"
1000,"(6053, 669)"
1001,"(6053, 21)"
1002,"(6053, 8755)"
1003,"(10170, 7612)"
1004,"(10170, 8369)"
1005,"(10170, 8429)"
1006,"(10170, 669)"
1007,"(10170, 21)"
1008,"(10170, 8755)"
1009,"(7612, 8369)"
1010,"(7612, 8429)"
1011,"(7612, 669)"
1012,"(7612, 21)"
1013,"(7612, 8755)"
1014,"(8369, 8429)"
1015,"(8369, 669)"
1016,"(8369, 21)"
1017,"(8369, 8755)"
1018,"(8429, 669)"
1019,"(8429, 21)"
1020,"(8429, 8755)"
1021,"(669, 21)"
1022,"(669, 8755)"
1023,"(21, 8755)"
1024,"(2560, 1465)"
1025,"(2560, 4233)"
1026,"(2560, 5456)"
1027,"(1465, 4233)"
1028,"(1465, 5456)"
1029,"(4233, 5456)"
1030,"(1465, 2560)"
1031,"(1465, 4233)"
1032,"(1465, 10236)"
1033,"(2560, 4233)"
1034,"(2560, 10236)"
1035,"(4233, 10236)"
1036,"(7284, 8074)"
1037,"(7284, 1727)"
1038,"(7284, 10168)"
1039,"(7284, 1191)"
1040,"(7284, 6532)"
1041,"(7284, 7757)"
1042,"(7284, 9718)"
1043,"(7284, 1753)"
1044,"(7284, 6477)"
1045,"(7284, 6467)"
1046,"(7284, 8112)"
1047,"(7284, 5681)"
1048,"(7284, 6171)"
1049,"(8074, 1727)"
1050,"(8074, 10168)"
1051,"(8074, 1191)"
1052,"(8074, 6532)"
1053,"(8074, 7757)"
1054,"(8074, 9718)"
1055,"(8074, 1753)"
1056,"(8074, 6477)"
1057,"(8074, 6467)"
1058,"(8074, 8112)"
1059,"(8074, 5681)"
1060,"(8074, 6171)"
1061,"(1727, 10168)"
1062,"(1727, 1191)"
1063,"(1727, 6532)"
1064,"(1727, 7757)"
1065,"(1727, 9718)"
1066,"(1727, 1753)"
1067,"(1727, 6477)"
1068,"(1727, 6467)"
1069,"(1727, 8112)"
1070,"(1727, 5681)"
1071,"(1727, 6171)"
1072,"(10168, 1191)"
1073,"(10168, 6532)"
1074,"(10168, 7757)"
1075,"(10168, 9718)"
1076,"(10168, 1753)"
1077,"(10168, 6477)"
1078,"(10168, 6467)"
1079,"(10168, 8112)"
1080,"(10168, 5681)"
1081,"(10168, 6171)"
1082,"(1191, 6532)"
1083,"(1191, 7757)"
1084,"(1191, 9718)"
1085,"(1191, 1753)"
1086,"(1191, 6477)"
